Player_name,F,QF,R128,R16,R32,R64,SF
Jason Kubler,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jaume Munar,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Javier Marti,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.0
Jaymon Crabb,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0
Jean Christophe Faurel,0.0,0.0,0.0,0.333333333333,0.5,0.0,0.0
Jean Claude Scherrer,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Jean Francois Bachelot,0.0,0.0,0.0,0.5,1.0,0.0,0.0
Jean Rene Lisnard,0.0,0.2,0.333333333333,0.473684210526,0.384615384615,0.307692307692,0.0
Jeff Morrison,0.0,0.666666666667,0.230769230769,0.411764705882,0.361111111111,0.5,0.0
Jeff Salzenstein,0.0,0.5,0.333333333333,0.0,0.5,0.0,0.0
Jens Knippschild,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jeremy Chardy,0.5,0.25,0.459770114943,0.692307692308,0.515527950311,0.479591836735,0.2
Jerome Golmard,0.0,0.8,0.454545454545,0.4,0.458333333333,0.6,0.5
Jerome Haehnel,1.0,1.0,0.2,0.2,0.454545454545,0.0,1.0
Jerzy Janowicz,0.0,0.357142857143,0.466666666667,0.571428571429,0.481481481481,0.526315789474,0.6
Jesse Huta Galung,0.0,0.0,0.0,0.0,0.263157894737,0.0,0.0
Jesse Levine,0.0,0.0,0.363636363636,0.380952380952,0.307692307692,0.333333333333,0.0
Jesse Witten,0.0,0.0,0.0,0.25,0.0,0.333333333333,0.0
Jimmy Wang,0.0,0.0,0.333333333333,0.428571428571,0.333333333333,0.4,0.0
Jiri Novak,0.3,0.736842105263,0.584615384615,0.863636363636,0.61320754717,0.689655172414,0.357142857143
Jiri Vanek,0.0,0.1,0.37037037037,0.166666666667,0.415384615385,0.416666666667,0.0
Jiri Vesely,0.5,0.461538461538,0.361111111111,0.518518518519,0.507246376812,0.428571428571,0.333333333333
Jo Wilfried Tsonga,0.571428571429,0.569892473118,0.673913043478,0.925,0.698113207547,0.867469879518,0.518518518519
Joachim Johansson,1.0,0.4,0.48275862069,0.5,0.714285714286,0.6,0.5
Joao Domingues,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Joao Sousa,0.222222222222,0.56,0.531914893617,0.555555555556,0.380952380952,0.4375,0.642857142857
Joao Souza,0.0,0.428571428571,0.466666666667,0.0,0.394736842105,0.0,0.0
Johan Settergren,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0
John Isner,0.5,0.573333333333,0.625,0.767441860465,0.555555555556,0.760416666667,0.558139534884
John Millman,0.0,0.5,0.133333333333,0.5,0.441176470588,0.615384615385,0.0
John Patrick Smith,0.0,1.0,0.333333333333,0.0,0.333333333333,0.0,0.0
John Van Lottum,0.0,0.666666666667,0.3,0.444444444444,0.434782608696,0.0,0.0
Jonas Bjorkman,0.6,0.444444444444,0.54,0.564102564103,0.54347826087,0.323076923077,0.416666666667
Jonathan Dasnieres De Veigy,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Jonathan Erlich,0.0,0.0,0.0,0.0,0.5,1.0,0.0
Jonathan Marray,0.0,0.0,0.0,0.0,0.6,1.0,0.0
Jordan Thompson,0.0,0.0,0.142857142857,0.230769230769,0.466666666667,0.25,0.0
Jorge Aguilar,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Jose Acasuso,0.307692307692,0.595238095238,0.6,0.372093023256,0.566666666667,0.452830188679,0.52
Jose Rubin Statham,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Joseph Sirianni,0.0,1.0,0.25,0.5,0.333333333333,0.666666666667,0.0
Joshua Goodall,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Josselin Ouanna,0.0,0.0,0.25,0.6,0.363636363636,0.2,0.0
Jozef Kovalik,0.0,0.333333333333,0.75,0.25,0.333333333333,0.0,0.0
Juan Antonio Marin,0.0,0.0,0.0769230769231,0.0,0.433333333333,0.222222222222,0.0
Juan Balcells,0.0,0.5,0.666666666667,0.0,0.333333333333,0.0,1.0
Juan Carlos Ferrero,0.423076923077,0.611940298507,0.567796610169,0.813953488372,0.638888888889,0.68932038835,0.604651162791
Juan Giner,0.0,0.0,1.0,0.0,0.666666666667,0.0,0.0
Juan Ignacio Chela,0.5,0.461538461538,0.551724137931,0.604166666667,0.592391304348,0.533898305085,0.433333333333
Juan Martin Del Potro,0.666666666667,0.645569620253,0.702702702703,0.90243902439,0.75,0.724637681159,0.566037735849
Juan Monaco,0.434782608696,0.523076923077,0.53781512605,0.440677966102,0.558510638298,0.666666666667,0.617647058824
Juan Pablo Brzezicki,0.0,0.0,0.333333333333,0.25,0.25,0.25,0.0
Juan Pablo Guzman,0.0,0.0,0.25,0.0,0.444444444444,0.333333333333,0.0
Julian Knowle,0.0,0.0,0.0,0.375,0.241379310345,0.272727272727,0.0
Julian Reister,0.0,0.0,0.166666666667,0.444444444444,0.25,0.375,0.0
Julien Benneteau,0.0,0.441860465116,0.443298969072,0.5,0.5,0.526315789474,0.526315789474
Julien Boutter,1.0,0.3,0.526315789474,0.133333333333,0.527777777778,0.294117647059,0.333333333333
Julien Jeanpierre,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Julien Varlet,0.0,0.0,0.0,0.25,0.0,0.0,0.0
Julio Silva,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Jurgen Melzer,0.384615384615,0.4,0.573643410853,0.630769230769,0.573529411765,0.436974789916,0.433333333333
Jurgen Zopp,0.0,0.0,0.125,0.222222222222,0.533333333333,0.0,0.0
Justin Gimelstob,0.0,0.285714285714,0.411764705882,0.368421052632,0.354166666667,0.409090909091,0.5
KJ Hippensteel,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Karan Rastogi,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Karen Khachanov,1.0,0.181818181818,0.55,0.666666666667,0.58064516129,0.428571428571,0.5
Karim Alami,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Karlis Lejnieks,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Karol Beck,0.0,0.25,0.333333333333,0.344827586207,0.352941176471,0.448275862069,0.5
Karol Kucera,0.5,0.777777777778,0.375,0.736842105263,0.585365853659,0.354838709677,0.285714285714
Kei Nishikori,0.5,0.65671641791,0.626168224299,0.675675675676,0.768595041322,0.777777777778,0.478260869565
Kenneth Carlsen,1.0,0.4,0.348837209302,0.28,0.614285714286,0.346153846154,0.5
Kenny De Schepper,0.0,0.0,0.1875,0.357142857143,0.375,0.285714285714,0.0
Kevin Anderson,0.214285714286,0.407407407407,0.534653465347,0.659090909091,0.58041958042,0.684782608696,0.636363636364
Kevin Kim,0.0,0.0,0.166666666667,0.5,0.310344827586,0.379310344828,0.0
Konstantin Kravchuk,0.0,0.0,0.0,0.166666666667,0.315789473684,0.0,0.0
Konstantinos Economidis,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Kristian Pless,0.0,0.285714285714,0.304347826087,0.318181818182,0.389830508475,0.3125,0.0
Kristof Vliegen,0.0,0.333333333333,0.394736842105,0.321428571429,0.463414634146,0.51724137931,0.2
Kyle Edmund,0.0,0.454545454545,0.647058823529,0.5,0.425,0.576923076923,0.0
Lamine Ouahab,0.0,0.0,0.333333333333,0.0,0.375,0.0,0.0
Lars Burgsmuller,0.8,0.875,0.272727272727,0.384615384615,0.32,0.333333333333,0.714285714286
Laslo Djere,0.0,0.5,0.4,0.0,0.625,0.0,0.0
Laurent Recouderc,0.0,0.0,0.0,0.25,0.125,0.5,0.0
Lee Childs,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0
Leonardo Mayer,0.5,0.318181818182,0.392857142857,0.552631578947,0.490384615385,0.511111111111,0.571428571429
Leonardo Tavares,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Leos Friedl,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Liam Broady,0.0,0.0,1.0,0.5,0.5,0.0,0.0
Lionel Roux,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lleyton Hewitt,0.594594594595,0.604651162791,0.691056910569,0.75,0.739130434783,0.703703703704,0.654545454545
Lorenzo Sonego,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Louis Wessels,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Louk Sorensen,0.0,0.0,0.0,0.5,0.5,0.0,0.0
Lovro Zovko,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Luca Vanni,0.0,1.0,0.5,0.0,0.0909090909091,0.5,1.0
Lucas Pouille,0.714285714286,0.705882352941,0.566666666667,0.444444444444,0.53488372093,0.608695652174,0.583333333333
Luis Horna,0.5,0.478260869565,0.52380952381,0.351351351351,0.446808510638,0.473684210526,0.181818181818
Luka Gregorc,0.0,1.0,0.5,0.0,0.4,0.666666666667,0.0
Lukas Dlouhy,0.0,0.0,0.153846153846,0.363636363636,0.433333333333,0.0833333333333,0.0
Lukas Lacko,0.0,0.0833333333333,0.342857142857,0.315789473684,0.448717948718,0.416666666667,1.0
Lukas Rosol,0.5,0.315789473684,0.422222222222,0.483870967742,0.432989690722,0.404255319149,0.666666666667
Lukasz Kubot,0.0,0.272727272727,0.255813953488,0.5,0.532467532468,0.289473684211,0.666666666667
Luke Saville,0.0,0.0,0.0,0.2,1.0,0.0,0.0
Mackenzie Mcdonald,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0
Magnus Larsson,0.0,0.333333333333,0.857142857143,0.0,0.636363636364,0.333333333333,0.0
Magnus Norman,0.0,0.285714285714,0.466666666667,0.0,0.46875,0.35,1.0
Malek Jaziri,0.0,0.285714285714,0.333333333333,0.478260869565,0.333333333333,0.483870967742,0.0
Marat Safin,0.4,0.538461538462,0.595238095238,0.771428571429,0.658914728682,0.651685393258,0.535714285714
Marc Gicquel,0.0,0.272727272727,0.55,0.375,0.5,0.392857142857,0.5
Marc Kevin Goellner,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Marc Lopez,0.0,0.0,0.25,0.25,0.380952380952,0.5,0.0
Marc Rosset,0.0,0.0,0.428571428571,0.222222222222,0.466666666667,0.5,0.0
Marcel Felder,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Marcel Granollers,0.571428571429,0.34375,0.367816091954,0.58,0.493055555556,0.397727272727,0.636363636364
Marcelo Demoliner,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Marcelo Rios,0.0,0.666666666667,0.652173913043,0.8,0.589743589744,0.888888888889,0.3
Marco Cecchinato,0.0,0.0,0.5,0.0,0.117647058824,0.0,0.0
Marco Chiudinelli,0.0,0.25,0.137931034483,0.545454545455,0.420289855072,0.285714285714,0.0
Marco Trungelliti,0.0,0.0,0.0,0.75,0.5,0.0,0.0
Marcos Baghdatis,0.285714285714,0.546875,0.547008547009,0.655172413793,0.592391304348,0.510204081633,0.4
Marcos Daniel,0.0,0.4,0.416666666667,0.0555555555556,0.272727272727,0.428571428571,0.0
Marcus Sarstrand,0.0,0.0,1.0,0.0,0.666666666667,0.0,0.0
Marcus Willis,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mardy Fish,0.3,0.581818181818,0.597826086957,0.795918367347,0.583333333333,0.536082474227,0.625
Mariano Puerta,0.333333333333,0.625,0.4,0.555555555556,0.588235294118,0.4,0.6
Mariano Zabaleta,0.5,0.5,0.470588235294,0.285714285714,0.579545454545,0.488888888889,0.333333333333
Marin Cilic,0.548387096774,0.541666666667,0.68085106383,0.837209302326,0.678362573099,0.68932038835,0.596153846154
Marinko Matosevic,0.0,0.214285714286,0.56,0.285714285714,0.416666666667,0.458333333333,0.333333333333
Mario Ancic,0.272727272727,0.542857142857,0.546875,0.7,0.615384615385,0.727272727273,0.578947368421
Mario Radic,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Marius Copil,0.0,0.166666666667,0.352941176471,0.125,0.5,0.5,1.0
Mark Hilton,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Mark Nielsen,0.0,0.0,0.0,0.0,0.571428571429,0.0,0.0
Mark Philippoussis,0.333333333333,0.666666666667,0.5,0.666666666667,0.571428571429,0.355555555556,0.75
Markus Hipfl,0.0,0.0,0.555555555556,0.5,0.333333333333,0.428571428571,0.0
Marsel Ilhan,0.0,0.0,0.166666666667,0.6,0.214285714286,0.181818181818,0.0
Martin Alund,0.0,1.0,0.2,0.0,0.555555555556,0.0,0.0
Martin Damm,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Martin Fischer,0.0,0.0,0.0,0.333333333333,0.0666666666667,0.0,0.0
Martin Klizan,1.0,0.52380952381,0.552631578947,0.518518518519,0.445945945946,0.295454545455,0.454545454545
Martin Lee,0.0,0.0,0.333333333333,0.125,0.333333333333,0.0,0.0
Martin Slanar,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Martin Vassallo Arguello,0.0,0.25,0.181818181818,0.45,0.407407407407,0.285714285714,0.0
Martin Verkerk,0.333333333333,0.4,0.526315789474,0.307692307692,0.441860465116,0.5,0.75
Marton Fucsovics,0.0,0.0,0.166666666667,0.25,0.5,0.75,0.0
Mashiska Washington,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Massimo Dellacqua,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Mate Delic,0.0,0.0,1.0,0.0,0.142857142857,0.0,0.0
Mate Pavic,0.0,0.0,0.0,0.0,0.3,0.0,0.0
Mathias Bourgue,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Mathieu Montcourt,0.0,0.0,0.0,0.75,0.333333333333,0.0,0.0
Mathieu Rodrigues,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Matias Boeker,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Matteo Berrettini,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Matteo Donati,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Matteo Viola,0.0,0.0,0.333333333333,0.0,0.375,0.0,0.0
Matthew Barton,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Matthew Ebden,0.0,0.166666666667,0.25,0.409090909091,0.380952380952,0.375,1.0
Matthias Bachinger,0.0,0.5,0.266666666667,0.2,0.454545454545,0.0,0.0
Max Mirnyi,0.0,0.48275862069,0.483333333333,0.432432432432,0.566037735849,0.428571428571,0.142857142857
Maxime Teixeira,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Maximilian Abel,0.0,0.0,0.0,0.0,0.2,0.25,0.0
Maximilian Marterer,0.0,0.0,1.0,0.5,0.0714285714286,0.5,0.0
Maximo Gonzalez,0.0,0.333333333333,0.5,0.285714285714,0.292682926829,0.363636363636,0.0
Mehdi Tahiri,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Melle Van Gemerden,0.0,0.0,0.5,0.333333333333,0.666666666667,0.0,0.0
Michael Berrer,0.0,0.428571428571,0.325581395349,0.411764705882,0.438775510204,0.264705882353,0.333333333333
Michael Chang,0.0,0.0,0.0,0.333333333333,0.208333333333,0.375,0.0
Michael Joyce,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Michael Kohlmann,0.0,0.0,0.0625,0.0,0.470588235294,1.0,0.0
Michael Lammer,0.0,0.0,0.25,0.333333333333,0.307692307692,0.0,0.0
Michael Llodra,0.5,0.571428571429,0.444444444444,0.469696969697,0.508064516129,0.35632183908,0.625
Michael Mcclune,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Michael Mmoh,0.0,0.0,1.0,0.0,0.25,0.0,0.0
Michael Russell,0.0,0.333333333333,0.243243243243,0.282051282051,0.4,0.393939393939,0.0
Michael Ryderstedt,0.0,0.5,0.4,0.0,0.454545454545,0.0,0.0
Michael Venus,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0
Michael Yani,0.0,1.0,0.5,0.0,0.285714285714,0.0,0.0
Michail Elgin,0.0,0.0,0.5,0.0,0.285714285714,0.0,0.0
Michal Mertinak,0.0,0.0,1.0,0.0,0.222222222222,0.0,0.0
Michal Przysiezny,0.0,0.333333333333,0.272727272727,0.333333333333,0.238095238095,0.111111111111,0.0
Michal Tabara,0.0,0.0,0.0909090909091,0.2,0.647058823529,0.25,0.0
Michel Kratochvil,0.0,0.571428571429,0.304347826087,0.538461538462,0.450980392157,0.411764705882,0.0
Miguel Angel Lopez Jaen,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mikael Ymer,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Mike Bryan,0.0,0.0,0.0,0.0,0.2,1.0,0.0
Mikhail Kukushkin,0.333333333333,0.5,0.342857142857,0.5,0.368421052632,0.422222222222,0.5
Mikhail Ledovskikh,0.0,0.0,0.0,0.0,0.307692307692,0.0,0.0
Mikhail Youzhny,0.458333333333,0.46,0.602409638554,0.675324675325,0.540636042403,0.553333333333,0.5
Miljan Zekic,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Milos Raonic,0.380952380952,0.58064516129,0.659574468085,0.892857142857,0.725490196078,0.777777777778,0.567567567568
Miloslav Mecir,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Mirza Basic,1.0,0.666666666667,0.428571428571,1.0,0.875,0.0,0.5
Mischa Zverev,0.0,0.24,0.438596491228,0.310344827586,0.491071428571,0.333333333333,0.333333333333
Mitchell Krueger,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Mohamed Safwat,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Mohammad Ghareeb,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0
Mounir El Aarej,0.0,0.0,0.0,0.0,0.4,0.0,0.0
Nathan Healey,0.0,0.0,0.0,0.666666666667,0.222222222222,0.4,0.0
Nenad Zimonjic,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Neville Godwin,0.0,0.0,0.0,0.0,0.2,0.5,0.0
Nick Kyrgios,0.571428571429,0.736842105263,0.612903225806,0.75,0.571428571429,0.705882352941,0.5
Nick Lindahl,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0
Nicolas Almagro,0.565217391304,0.541176470588,0.608695652174,0.615384615385,0.572864321608,0.637931034483,0.5
Nicolas Coutelot,0.0,1.0,0.25,0.428571428571,0.444444444444,0.333333333333,0.0
Nicolas Devilder,0.0,0.0,0.153846153846,0.416666666667,0.424242424242,0.25,0.0
Nicolas Escude,0.6,0.5,0.695652173913,0.692307692308,0.638888888889,0.681818181818,0.625
Nicolas Jarry,0.0,0.0,0.333333333333,0.0,0.75,0.0,0.0
Nicolas Kicker,0.0,0.0,0.428571428571,0.5,0.538461538462,0.333333333333,0.0
Nicolas Kiefer,0.0,0.545454545455,0.52380952381,0.5,0.577981651376,0.591549295775,0.555555555556
Nicolas Lapentti,0.333333333333,0.380952380952,0.428571428571,0.571428571429,0.441441441441,0.458333333333,0.75
Nicolas Mahut,0.666666666667,0.375,0.369230769231,0.473684210526,0.469696969697,0.45,0.666666666667
Nicolas Massu,0.583333333333,0.473684210526,0.513513513514,0.487179487179,0.540145985401,0.474576271186,0.666666666667
Nicolas Renavand,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nicolas Thomann,0.0,1.0,0.25,0.5,0.285714285714,0.4,0.0
Nikola Cacic,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nikola Mektic,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.0
Nikola Milojevic,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nikolay Davydenko,0.769230769231,0.541666666667,0.568047337278,0.698412698413,0.616858237548,0.519607843137,0.472727272727
Nikoloz Basilashvili,0.0,1.0,0.384615384615,0.333333333333,0.40625,0.416666666667,0.4
Nils Langer,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Noah Rubin,0.0,0.0,0.0,0.5,0.25,0.0,0.0
Noam Okun,0.0,0.0,0.2,0.333333333333,0.441176470588,0.294117647059,0.0
Norbert Gombos,0.0,0.0,0.5,0.0,0.2,0.0,0.0
Novak Djokovic,0.69387755102,0.820512820513,0.875706214689,0.944444444444,0.904761904762,0.876543209877,0.725925925926
Oleg Ogorodov,0.0,0.0,0.0,1.0,0.25,0.5,0.0
Oliver Gross,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Oliver Marach,0.0,0.0,0.3,0.0,0.454545454545,0.333333333333,0.0
Olivier Mutis,0.0,0.0,0.333333333333,0.428571428571,0.391304347826,0.428571428571,0.0
Olivier Patience,0.0,0.5,0.166666666667,0.266666666667,0.333333333333,0.545454545455,0.0
Olivier Rochus,0.1,0.463414634146,0.506172839506,0.466666666667,0.48502994012,0.425287356322,0.526315789474
Omar Jasika,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Oscar Hernandez,0.0,0.2,0.5,0.2,0.348837209302,0.416666666667,0.0
Ota Fukarek,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Pablo Andujar,0.428571428571,0.52380952381,0.446808510638,0.428571428571,0.333333333333,0.42,0.636363636364
Pablo Carreno Busta,0.5,0.5,0.577777777778,0.434782608696,0.513513513514,0.5,0.461538461538
Pablo Cuevas,0.666666666667,0.485714285714,0.522388059701,0.5,0.571428571429,0.396226415094,0.529411764706
Paolo Lorenzi,0.25,0.333333333333,0.375,0.305555555556,0.408163265306,0.368421052632,0.666666666667
Paradorn Srichaphan,0.428571428571,0.666666666667,0.633802816901,0.58064516129,0.601694915254,0.507692307692,0.466666666667
Patrik Rosenholm,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Paul Baccanello,0.0,0.0,0.0,0.5,0.2,0.0,0.0
Paul Capdeville,0.0,0.2,0.333333333333,0.4375,0.355555555556,0.3125,0.0
Paul Goldstein,0.0,0.5,0.227272727273,0.571428571429,0.564102564103,0.263157894737,0.0
Paul Henri Mathieu,0.5,0.5,0.433628318584,0.5,0.518691588785,0.477064220183,0.48
Pavol Cervenak,0.0,0.0,0.666666666667,0.0,0.75,0.0,0.0
Pedro Sousa,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0
Peng Sun,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Pere Riba,0.0,0.0,0.0714285714286,0.285714285714,0.358974358974,0.263157894737,0.0
Petar Jelenic,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pete Sampras,0.5,1.0,0.428571428571,0.75,0.636363636364,0.666666666667,0.666666666667
Peter Gojowczyk,1.0,0.5,0.5,0.555555555556,0.631578947368,0.142857142857,0.333333333333
Peter Luczak,0.0,0.25,0.235294117647,0.25,0.352941176471,0.4,0.0
Peter Polansky,0.0,0.0,0.0,0.111111111111,0.142857142857,0.454545454545,0.0
Peter Wessels,0.0,0.333333333333,1.0,0.6,0.214285714286,0.2,1.0
Philip Davydenko,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Philipp Kohlschreiber,0.421052631579,0.438202247191,0.55625,0.633333333333,0.596412556054,0.588709677419,0.435897435897
Philipp Oswald,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Philipp Petzschner,0.333333333333,0.666666666667,0.375,0.653846153846,0.43661971831,0.342857142857,0.375
Phillip King,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Pierre Hugues Herbert,0.0,0.5,0.266666666667,0.4375,0.481481481481,0.285714285714,0.5
Pierre Ludovic Duclos,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Potito Starace,0.0,0.294117647059,0.507462686567,0.195652173913,0.5234375,0.511111111111,0.4
Prakash Amritraj,0.0,0.5,0.25,0.0,0.4,1.0,1.0
Quentin Halys,0.0,0.0,0.0,0.333333333333,0.375,0.0,0.0
Radek Stepanek,0.384615384615,0.527777777778,0.558139534884,0.619047619048,0.623762376238,0.586956521739,0.315789473684
Radu Albot,0.0,0.0,0.111111111111,0.25,0.333333333333,0.333333333333,0.0
Raemon Sluiter,0.0,0.333333333333,0.4,0.392857142857,0.461538461538,0.344827586207,0.5
Rafael Arevalo,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rafael Nadal,0.675675675676,0.754010695187,0.882075471698,0.961538461538,0.890829694323,0.891304347826,0.760273972603
Rainer Eitzinger,0.0,0.0,0.0,0.0,0.166666666667,1.0,0.0
Rainer Schuettler,0.166666666667,0.415094339623,0.602272727273,0.490196078431,0.526946107784,0.423529411765,0.227272727273
Rajeev Ram,0.666666666667,0.625,0.32,0.291666666667,0.409836065574,0.269230769231,0.6
Ramkumar Ramanathan,0.0,0.0,0.5,0.0,0.444444444444,0.5,0.0
Ramon Delgado,0.0,0.5,0.5,0.375,0.228571428571,0.291666666667,0.0
Raven Klaasen,0.0,0.0,0.333333333333,0.0,0.75,0.0,0.0
Razvan Sabau,0.0,1.0,0.4,0.0,0.208333333333,0.6,0.0
Reda El Amrani,0.0,0.0,0.5,0.0,0.285714285714,0.0,0.0
Reilly Opelka,0.0,1.0,0.333333333333,0.0,0.375,0.25,0.0
Renzo Furlan,0.0,0.0,0.0,1.0,0.0,0.5,0.0
Renzo Olivo,0.0,0.2,0.416666666667,0.333333333333,0.631578947368,0.0,0.0
Rhyne Williams,0.0,0.5,0.5,0.0,0.571428571429,0.0,0.0
Ricardas Berankis,0.0,0.1875,0.5,0.375,0.553571428571,0.222222222222,0.666666666667
Ricardo Hocevar,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Ricardo Mello,0.5,0.714285714286,0.35,0.423076923077,0.377358490566,0.142857142857,0.4
Ricardo Ojeda Lara,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Richard Bloomfield,0.0,1.0,1.0,0.25,0.166666666667,0.0,0.0
Richard Gasquet,0.48275862069,0.575757575758,0.56,0.678571428571,0.671232876712,0.8,0.508771929825
Richard Krajicek,0.0,0.0,0.4,0.6,0.555555555556,0.7,0.0
Rik De Voest,0.0,0.0,0.0909090909091,0.363636363636,0.478260869565,0.222222222222,0.0
Robby Ginepri,0.75,0.433333333333,0.44776119403,0.408163265306,0.496240601504,0.520547945205,0.230769230769
Robert Farah,0.0,0.0,0.0,0.0,0.4,1.0,0.0
Robert Kendrick,0.0,0.5,0.25,0.285714285714,0.340425531915,0.3,0.0
Robert Smeets,0.0,0.0,0.0,0.25,0.0,0.0,0.0
Roberto Bautista Agut,0.538461538462,0.666666666667,0.475609756098,0.851851851852,0.626262626263,0.745762711864,0.5
Roberto Carballes Baena,1.0,0.5,0.444444444444,0.0,0.692307692308,0.2,0.5
Roberto Quiroz,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Robin Haase,0.4,0.444444444444,0.507042253521,0.403846153846,0.496453900709,0.344827586207,0.3125
Robin Soderling,0.52380952381,0.553846153846,0.714285714286,0.702702702703,0.615384615385,0.633802816901,0.540540540541
Robin Vik,0.0,0.333333333333,0.272727272727,0.25,0.5,0.2,0.0
Rodolphe Cadart,0.0,0.0,1.0,0.0,0.25,0.0,0.0
Roger Federer,0.669014084507,0.837438423645,0.863829787234,0.924242424242,0.917695473251,0.922413793103,0.771739130435
Rogerio Dutra Silva,0.0,0.0,0.2,0.333333333333,0.285714285714,0.222222222222,0.0
Rogier Wassen,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Rohan Bopanna,0.0,0.0,0.25,0.0,0.266666666667,0.0,0.0
Roko Karanusic,0.0,0.0,0.25,0.333333333333,0.16,0.375,0.0
Romain Jouan,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Ruben Bemelmans,0.0,0.333333333333,0.375,0.307692307692,0.347826086957,0.5,0.0
Ruben Ramirez Hidalgo,0.0,0.357142857143,0.378378378378,0.16,0.381443298969,0.263157894737,0.0
Rui Machado,0.0,0.0,0.222222222222,0.181818181818,0.36,0.0,0.0
Ryan Harrison,0.333333333333,0.666666666667,0.46875,0.475,0.378048780488,0.431818181818,0.3
Ryan Sweeting,1.0,0.333333333333,0.272727272727,0.409090909091,0.363636363636,0.352941176471,1.0
